filename,mask_frac,psnr_full,psnr_mask,ssim_full,ssim_mask
5042.png,0.3556365966796875,35.15383872538094,30.663923540539088,0.9659300401277905,0.9087232676047866
5103.png,0.3094329833984375,33.942067822250294,28.86483402960291,0.9597061209498757,0.8835627483120801
5113.png,0.330474853515625,31.52423957066524,26.719046388635775,0.9479912791665739,0.854487658509769
5119.png,0.515411376953125,31.696232489660385,28.82329280891234,0.9323457630059743,0.8733876649337441
5131.png,0.43218994140625,33.80793711660995,30.16477167387055,0.9553516967360042,0.9029920129904245
5144.png,0.3467254638671875,35.378951789236396,30.779911359067988,0.9718851109046951,0.9238984251446839
5152.png,0.346343994140625,32.568542939153026,28.007435488228673,0.9506539206579541,0.8741351652606592
5181.png,0.24346923828125,36.928839905384855,30.821290995415364,0.9745133392665734,0.9068499421276967
5203.png,0.4403228759765625,34.36726218949839,30.93150337319883,0.9507071773639786,0.9071847151807556
5247.png,0.2296142578125,39.80879333472099,33.4409157785848,0.9830021114527899,0.9342758478011108
5293.png,0.315826416015625,34.48202155936026,29.49902972560502,0.9720155479857252,0.9255801990904879
5313.png,0.486663818359375,34.4821684939346,31.363271211015977,0.9479821873922073,0.8986368862704154
5345.png,0.428192138671875,32.12535540919134,28.44570115895435,0.9417398802087136,0.8745183394398769
5396.png,0.4423980712890625,34.397390353393156,30.878809870924012,0.9600126186994913,0.9156030213416764
5402.png,0.23614501953125,35.4845268088564,29.232280130675306,0.9716429651988427,0.8906099866027352
5412.png,0.3195037841796875,32.46691001297527,27.538185939757657,0.9416812781574311,0.8350544556461996
5468.png,0.5021820068359375,31.349042081163525,28.360277793475596,0.9291999439825759,0.868538056261067
5501.png,0.4618682861328125,29.235397111376958,25.88422207236225,0.9028240244585749,0.7963332915386274
5504.png,0.23388671875,37.45549318255728,31.147931868555144,0.9765829899492163,0.9066888983718664
5526.png,0.3256072998046875,30.43925916892708,25.68869024884055,0.905811779874558,0.7432117642365761
5527.png,0.5219879150390625,30.882475819450256,28.0616935956056,0.9431820124632452,0.9005906085709324
5614.png,0.34942626953125,27.901279381234218,23.38357053328149,0.863416486425628,0.6739134669746129
5635.png,0.436737060546875,31.429902622004008,27.832463522865105,0.9391347957174159,0.868504971574383
5669.png,0.4162750244140625,32.9421333894443,29.351602814969322,0.9348457193654393,0.8659223612059357
5716.png,0.411376953125,34.7806972057284,30.93586927957992,0.9571621699935132,0.9082779328238327
5717.png,0.22216796875,36.50250323565845,29.976464135878544,0.9717728711493474,0.8856488641696045
5723.png,0.4202423095703125,34.47932572087458,30.71628862516643,0.9682610759558953,0.9293406739363059
5755.png,0.5323638916015625,33.42380925580358,30.69308701787339,0.945921421679691,0.9067553646476134
5756.png,0.3924102783203125,32.15791605909132,28.09932373075121,0.9496656938542031,0.8736442628791744
5759.png,0.24835205078125,34.936304965618945,28.892694292450606,0.9632762862395524,0.8646090452755453
5785.png,0.2916259765625,34.08739113851031,28.753170889668308,0.9713731009155132,0.9139362830827019
5891.png,0.3530731201171875,32.514966620880195,28.005658290429643,0.9586549045847473,0.891332168459828
5900.png,0.6316375732421875,30.662450272231474,28.674908142669597,0.9304084149131363,0.8948118536893778
5904.png,0.367462158203125,30.83422286800435,27.123942654896958,0.9313286594303742,0.8389348463049947
5913.png,0.3172454833984375,34.90054755439854,29.92096616582499,0.9696586644782361,0.9124146889046827
5915.png,0.5640106201171875,32.26775814771852,29.875727619955114,0.9154032802298688,0.8740180893655047
5948.png,0.4496917724609375,33.204663685895994,29.752779571059655,0.9502617914021234,0.8996606495372541
5952.png,0.327117919921875,31.461062838333223,26.621469444884166,0.9277910479573974,0.7913161636096705
5957.png,0.46826171875,31.887425884337745,28.597258993143676,0.9263565011758614,0.8517551843340533
5963.png,0.3436279296875,29.69098386686662,25.052426747130912,0.9312836902196434,0.8099611366828355
